APP,API involked,Value 1,Value 2,Information Type,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,imgPosition,Default,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,appTheme,Default,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
it.pinenuts.rassegnastampa,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.tabtale.babyairport,,,,,,,,,,,,,,,,,,,,,,,,,
com.igg.castleclash_kr,com.appsflyer.AppsFlyerLib.setCustomerUserId,"{""g_id"":""1030109902""}",,,,,,,,,,,,,,,,,,,,,,,
com.appnana.android.giftcardrewards,com.ironsource.mediationsdk.IronSource.setUserId,28572109z26988638,,,,,,,,,,,,,,,,,,,,,,,
com.appnana.android.giftcardrewards,com.applovin.adview.AppLovinIncentivizedInterstitial.setUserIdentifier,28572109z26829285,,,,,,,,,,,,,,,,,,,,,,,
com.tabtale.fairyspasaloon,,,,,,,,,,,,,,,,,,,,,,,,,
com.tabtale.fashiongirlsmakeover,,,,,,,,,,,,,,,,,,,,,,,,,
com.ttech.android.onlineislem,com.crashlytics.android.Crashlytics.setUserIdentifier,757601f43fe6cab0,,android_id,,,,,,,,,,,,,,,,,,,,,
com.ttech.android.onlineislem,com.crashlytics.android.Crashlytics.setUserIdentifier,757601f43fe6cab0,,Android ID,,,,,,,,,,,,,,,,,,,,,
com.ttech.android.onlineislem,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.anuntis.fotocasa,,,,,,,,,,,,,,,,,,,,,,,,,
com.tabtale.babyoutdoors,,,,,,,,,,,,,,,,,,,,,,,,,
com.dokebi.dokebi,,,,,,,,,,,,,,,,,,,,,,,,,
com.dokebi.dokebi,,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,77458e56-8033-4805-9f45-61e9263170e2,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.sherpa.asistentesherpa,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.tabtale.babyroommakeover,,,,,,,,,,,,,,,,,,,,,,,,,
com.ninjakiwi.bloonstdbattles,,,,,,,,,,,,,,,,,,,,,,,,,
com.espn.fantasy.lm.football,com.crashlytics.android.Crashlytics.setUserIdentifier,null,,,,,,,,,,,,,,,,,,,,,,,
com.funtomic.Kizi,com.crashlytics.android.Crashlytics.setUserIdentifier,JMQBT6KF2XZYSZ7Z4W5J,,,,,,,,,,,,,,,,,,,,,,,
com.funtomic.Kizi,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.lemonde.androidapp,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,push_receiver,true,,,,,,,,,,,,,,,,,,,,,,
com.lemonde.androidapp,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,subscription_status,na,,,,,,,,,,,,,,,,,,,,,,
com.lemonde.androidapp,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,LMM_installed,false,,,,,,,,,,,,,,,,,,,,,,
com.uqee.lying.maingameHanguo,,,,,,,,,,,,,,,,,,,,,,,,,
com.baloota.dumpster,com.google.firebase.analytics.FirebaseAnalytics.setUserId,,,,,,,,,,,,,,,,,,,,,,,,
com.baloota.dumpster,com.google.firebase.analytics.FirebaseAnalytics.setUserId,5615656875243_googleNexus6,,,,,,,,,,,,,,,,,,,,,,,
si.pilcom.apps.cakemakerkids,,,,,,,,,,,,,,,,,,,,,,,,,
jp.parkgraphics.HiyokoMamire,com.applovin.adview.AppLovinIncentivizedInterstitial.setUserIdentifier,55af5097c37b62954200016c,,,,,,,,,,,,,,,,,,,,,,,
com.flayvr.flayvr,com.crashlytics.android.Crashlytics.setUserIdentifier,35753608934108-683a86bba4e11370,,,,,,,,,,,,,,,,,,,,,,,
com.flayvr.flayvr,com.crashlytics.android.Crashlytics.setUserIdentifier,355458061189396-757601f43fe6cab0,,Android ID,,,,,,,,,,,,,,,,,,,,,
com.flayvr.flayvr,com.crashlytics.android.Crashlytics.setUserIdentifier,355458061189396-757601f43fe6cab0,,IMEI,,,,,,,,,,,,,,,,,,,,,
com.flayvr.flayvr,com.crashlytics.android.Crashlytics.setUserIdentifier,355458061189396-757601f43fe6cab0,,variant_Android ID,,,,,,,,,,,,,,,,,,,,,
com.flayvr.flayvr,com.crashlytics.android.Crashlytics.setUserIdentifier,355458061189396-757601f43fe6cab0,,variant_IMEI,,,,,,,,,,,,,,,,,,,,,
com.flayvr.flayvr,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
es.lfp.gi.main,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
es.lfp.gi.main,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
es.lfp.gi.main,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,guestId,ce3b1e33-8e03-4664-aafc-8d50f474a442,Ads ID,,,,,,,,,,,,,,,,,,,,,
es.lfp.gi.main,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,deviceId,ce3b1e33-8e03-4664-aafc-8d50f474a442,Ads ID,,,,,,,,,,,,,,,,,,,,,
es.lfp.gi.main,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,userFavouriteClub,Athletic Club,,,,,,,,,,,,,,,,,,,,,,
es.lfp.gi.main,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,guestId,ce3b1e33-8e03-4664-aafc-8d50f474a442,Ads ID,,,,,,,,,,,,,,,,,,,,,
es.lfp.gi.main,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,deviceId,ce3b1e33-8e03-4664-aafc-8d50f474a442,Ads ID,,,,,,,,,,,,,,,,,,,,,
com.rfi.sams.android,,,,,,,,,,,,,,,,,,,,,,,,,
se.footballaddicts.livescore,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,user_id,757601f43fe6cab0,android_id,,,,,,,,,,,,,,,,,,,,,
se.footballaddicts.livescore,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
se.footballaddicts.livescore,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,user_id,757601f43fe6cab0,Android ID,,,,,,,,,,,,,,,,,,,,,
org.medhelp.mydiet,,,,,,,,,,,,,,,,,,,,,,,,,
org.medhelp.mydiet,com.crashlytics.android.Crashlytics.setUserName,-205380862,,,,,,,,,,,,,,,,,,,,,,,
org.medhelp.mydiet,com.mixpanel.android.mpmetrics.MixpanelAPI.identify,757601f43fe6cab0,,Android ID,,,,,,,,,,,,,,,,,,,,,
org.medhelp.mydiet,com.mixpanel.android.mpmetrics.MixpanelAPI.identify,,,,,,,,,,,,,,,,,,,,,,,,
org.medhelp.mydiet,com.mixpanel.android.mpmetrics.MixpanelAPI.identify,,,,,,,,,,,,,,,,,,,,,,,,
com.hg.dynamitefishingfree,com.ironsource.mediationsdk.IronSource.setUserId,afd4a960-9574-4685-a9e6-4ff11e81f1a1,,,,,,,,,,,,,,,,,,,,,,,
com.hg.dynamitefishingfree,com.ironsource.mediationsdk.IronSource.setUserId,,,,,,,,,,,,,,,,,,,,,,,,
com.mavenhut.solitaire,,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.ironsource.mediationsdk.IronSource.setUserId,ce3b1e33-8e03-4664-aafc-8d50f474a442,,Ads ID,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.crashlytics.android.Crashlytics.setUserIdentifier,sUvBukk9OnVfQoj6MY1nm38y0nD3,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,creation_date,20190109,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,experiment_1,empty,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,experiment_2,empty,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,experiment_3,empty,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,experiment_4,empty,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserId,2H7N43XfeqOQUcuUbYCanctvBC23,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,cross_app_user_id,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,cumulative_sessions,1,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,sound_state,0-musicsfx_on-speaker-foreground,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,current_screen,Home,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,previous_screen,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.myvirtualpetshop,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.crashlytics.android.Crashlytics.setUserIdentifier,2659903,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,app_type,Android_brand_90min,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,userIsConnected,no,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,appLocale,en,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,firstOpenDate,10/01/19,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,fanTeamID,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,fanLeagueID,,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,devLevel,Production,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,clientID,731b7a41be44f753eece9bd3a4deb63b,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,traffic_source,Direct,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,traffic_medium,Direct,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,traffic_campaign,Direct,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,traffic_term,Direct,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,traffic_content,Direct,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,userIsConnected,no,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,appLocale,en,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,fanTeamID,2;,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.google.firebase.analytics.FirebaseAnalytics.setUserProperty,fanLeagueID,2;,,,,,,,,,,,,,,,,,,,,,,
com.ftbpro.app,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
com.televisa.deportes.android,,,,,,,,,,,,,,,,,,,,,,,,,
com.televisa.deportes.android,,,,,,,,,,,,,,,,,,,,,,,,,
com.televisa.deportes.android,com.flurry.android.FlurryAgent.setUserId,,,,,,,,,,,,,,,,,,,,,,,,
com.televisa.deportes.android,com.flurry.android.FlurryAgent.setUserId,757601f43fe6cab0,,Android ID,,,,,,,,,,,,,,,,,,,,,
com.paltalk.chat.android,,,,,,,,,,,,,,,,,,,,,,,,,
com.kroger.mobile,com.crashlytics.android.Crashlytics.setUserIdentifier,757601f43fe6cab0,,android_id,,,,,,,,,,,,,,,,,,,,,
com.kroger.mobile,com.crashlytics.android.Crashlytics.setUserIdentifier,757601f43fe6cab0,,Android ID,,,,,,,,,,,,,,,,,,,,,
com.kroger.mobile,com.crashlytics.android.Crashlytics.setUserIdentifier,,,,,,,,,,,,,,,,,,,,,,,,
gt.farm.hkmovies,com.crashlytics.android.Crashlytics.setUserEmail,null,,,,,,,,,,,,,,,,,,,,,,,
